height,height_source,floors,lon,lat
20.0,gov-italy-lazio,4.7,12.466800333650443,41.88648210956571
5.9,gov-italy-lazio,1.3,12.46220589471359,41.89764744179445
14.5,gov-italy-lazio,3.0,12.508655785261809,41.913032645325075
18.0,gov-italy-lazio,3.6,12.508715104721748,41.91307757688228
4.1,gov-italy-lazio,1.9,12.508778420093439,41.91314565895742
3.6,gov-italy-lazio,2.8,12.489759263024022,41.90074684519275
3.4,gov-italy-lazio,2.8,12.455168137997854,41.89882220601222
16.4,gov-italy-lazio,3.3,12.455347972761638,41.89907512629781
12.4,gov-italy-lazio,2.9,12.455712471712307,41.89924196627194
19.1,gov-italy-lazio,3.8,12.455402451194953,41.8990860983779
16.4,gov-italy-lazio,4.1,12.455495918181532,41.899109410648265
15.5,gov-italy-lazio,3.9,12.45064718902614,41.90859432846275
22.7,gov-italy-lazio,5.5,12.450994999827927,41.90865639720747
18.4,gov-italy-lazio,5.0,12.450896793964585,41.90890614349035
15.5,gov-italy-lazio,3.9,12.45044028272581,41.90904788965019
22.7,gov-italy-lazio,6.3,12.450778645786938,41.909152604487616
4.0,gov-italy-lazio,1.1,12.466985116626196,41.880032500673494
3.7,gov-italy-lazio,1.2,12.453183331678815,41.895855645189854
14.8,gov-italy-lazio,2.6,12.453312574543093,41.895768567651466
21.4,gov-italy-lazio,2.5,12.453190264576993,41.89578699815514
16.6,gov-italy-lazio,4.0,12.498997292222462,41.90786787411812
19.3,gov-italy-lazio,4.0,12.499052228726404,41.90794588494635
16.8,gov-italy-lazio,4.3,12.472444298706618,41.889507016208114
20.3,gov-italy-lazio,3.0,12.502570749898087,41.881490524226656
16.5,gov-italy-lazio,3.1,12.502602483554076,41.88159835305666
20.3,gov-italy-lazio,3.8,12.502569558906249,41.88170283314475
3.9,gov-italy-lazio,1.8,12.502604092894822,41.88178761273673
16.8,gov-italy-lazio,2.8,12.451567931758841,41.89364784572662
12.0,gov-italy-lazio,1.7,12.507001422603935,41.91057717385792
7.1,gov-italy-lazio,1.5,12.50697128932438,41.91064007678728
11.5,gov-italy-lazio,1.9,12.506955598967005,41.91072855179709
3.2,gov-italy-lazio,1.2,12.45233210256069,41.89575964047524
3.5,gov-italy-lazio,1.5,12.452392635648641,41.89571857396164
3.7,gov-italy-lazio,1.2,12.481388354300329,41.88495404592644
18.7,gov-italy-lazio,6.2,12.459457491060943,41.885381325570265
3.1,gov-italy-lazio,2.3,12.459507287683941,41.885524990903185
14.9,gov-italy-lazio,2.4,12.450709108846535,41.89598647086243
3.2,gov-italy-lazio,2.3,12.49588555477936,41.903301862870435
34.6,gov-italy-lazio,6.2,12.504415239056279,41.89124720085241
26.0,gov-italy-lazio,5.8,12.504403309384083,41.89127791161123
3.8,gov-italy-lazio,1.4,12.470523867155466,41.880804499135564
4.1,gov-italy-lazio,1.0,12.502561423610508,41.88806144580599
26.5,gov-italy-lazio,4.6,12.450158317121474,41.90953582013589
10.0,gov-italy-lazio,4.4,12.450376780232144,41.90960746947959
26.5,gov-italy-lazio,6.0,12.450609224005504,41.909648356334124
21.8,gov-italy-lazio,4.4,12.450062156712427,41.909760755819654
21.8,gov-italy-lazio,6.1,12.450496869807766,41.90987109598893
26.5,gov-italy-lazio,4.6,12.449964341439014,41.90998843864096
7.1,gov-italy-lazio,3.4,12.450164236772514,41.91007954600694
26.5,gov-italy-lazio,6.2,12.450402870065357,41.91009311681964
19.0,gov-italy-lazio,3.9,12.487146798933098,41.90302383950373
19.0,gov-italy-lazio,3.9,12.487381404314334,41.903080022738145
21.7,gov-italy-lazio,3.8,12.487551300419993,41.90312910449625
29.6,gov-italy-lazio,4.2,12.487256665663084,41.903098441819246
21.8,gov-italy-lazio,3.4,12.487737089662529,41.90317432182343
21.8,gov-italy-lazio,5.0,12.487987788548505,41.90322609004275
26.3,gov-italy-lazio,5.0,12.487683684944065,41.903231597614266
10.3,gov-italy-lazio,1.9,12.476888376023334,41.91361237318041
17.4,gov-italy-lazio,2.0,12.476922000945711,41.91374402671391
24.2,gov-italy-lazio,5.6,12.50388536950038,41.877465629538605
20.2,gov-italy-lazio,4.6,12.503894999306743,41.877458050512836
23.8,gov-italy-lazio,6.3,12.470382177934418,41.90684299974839
17.9,gov-italy-lazio,2.9,12.473419872658233,41.9143646673057
21.0,gov-italy-lazio,4.2,12.473173924952269,41.91427801568826
24.0,gov-italy-lazio,6.0,12.473209089480669,41.914335205365376
24.7,gov-italy-lazio,5.4,12.473612502404455,41.91442735362136
7.5,gov-italy-lazio,1.7,12.473425745696455,41.914538595792656
19.8,gov-italy-lazio,4.8,12.473667081231936,41.91441334436426
3.6,gov-italy-lazio,3.2,12.473303033597137,41.9145430113099
26.4,gov-italy-lazio,5.5,12.511153403871091,41.89457187962138
29.6,gov-italy-lazio,4.7,12.510165657758995,41.89495915650735
38.3,gov-italy-lazio,4.7,12.510332738727653,41.89497820376752
4.0,gov-italy-lazio,1.6,12.463043530598554,41.885915664928554
3.0,gov-italy-lazio,2.3,12.463249974062295,41.88601095532917
3.7,gov-italy-lazio,2.3,12.463213650458824,41.885761660341494
17.1,gov-italy-lazio,3.3,12.463203693461548,41.885742697697346
20.5,gov-italy-lazio,3.2,12.463483856564268,41.88625622435118
13.4,gov-italy-lazio,2.1,12.46358990297308,41.88642872416617
9.4,gov-italy-lazio,1.7,12.463799910275478,41.886529732906126
20.6,gov-italy-lazio,3.2,12.463695078390154,41.88657615540809
21.7,gov-italy-lazio,6.1,12.477034499536803,41.89278613366565
17.0,gov-italy-lazio,5.0,12.49448661364449,41.90442492367083
26.2,gov-italy-lazio,9.0,12.49576349509439,41.90410537454202
29.7,gov-italy-lazio,9.0,12.496050917078872,41.904475884974836
29.5,gov-italy-lazio,9.0,12.49572420936797,41.904487244419315
7.3,gov-italy-lazio,2.0,12.494547074454474,41.90451467579073
26.4,gov-italy-lazio,9.0,12.49650317676956,41.904545820980594
31.3,gov-italy-lazio,5.0,12.495213677479057,41.904483479036735
6.8,gov-italy-lazio,2.0,12.494706983841253,41.90459655895509
4.4,gov-italy-lazio,2.0,12.494680257251748,41.904501682449094
5.0,gov-italy-lazio,9.0,12.49563329968569,41.904436539712265
29.4,gov-italy-lazio,9.0,12.496275757191771,41.90461814596984
32.4,gov-italy-lazio,9.0,12.49604172369351,41.90441474163633
31.4,gov-italy-lazio,5.0,12.494977089155103,41.90414297293543
30.7,gov-italy-lazio,8.0,12.495867385453959,41.90468429721233
33.0,gov-italy-lazio,7.0,12.495042074619779,41.90471622292642
29.4,gov-italy-lazio,9.0,12.496162783683365,41.904437663816324
35.5,gov-italy-lazio,8.0,12.496088731861603,41.90478830214835
30.5,gov-italy-lazio,7.0,12.49549419339656,41.90475432143332
29.5,gov-italy-lazio,7.0,12.495123371750841,41.90479630544631
35.1,gov-italy-lazio,8.0,12.495696747490305,41.90490772902279
30.9,gov-italy-lazio,8.0,12.495944410359245,41.90501489839715
26.3,gov-italy-lazio,8.0,12.495883163119471,41.905049878287734
11.2,gov-italy-lazio,5.0,12.495066911112092,41.90420823268527
8.4,gov-italy-lazio,5.0,12.495083343088972,41.90421931743362
29.7,gov-italy-lazio,5.0,12.495253356623632,41.90417860219803
29.2,gov-italy-lazio,5.0,12.494843153846707,41.90434011564547
13.6,gov-italy-lazio,5.0,12.49534808941301,41.904403066245415
22.1,gov-italy-lazio,5.0,12.495462992480826,41.9043663939005
26.6,gov-italy-lazio,5.0,12.494974881756104,41.90411579605976
24.2,gov-italy-lazio,5.0,12.48040286340811,41.87944308524358
21.6,gov-italy-lazio,5.0,12.48037356984172,41.87943338042555
3.5,gov-italy-lazio,1.1,12.45777110607808,41.913227137406366
21.3,gov-italy-lazio,4.0,12.466190248398359,41.89870472429761
17.6,gov-italy-lazio,5.0,12.466443661229116,41.89875543720843
18.8,gov-italy-lazio,5.0,12.46629864335222,41.89887673615672
15.0,gov-italy-lazio,4.0,12.466182748544727,41.89873696163551
8.7,gov-italy-lazio,4.0,12.466085725168822,41.89892904295886
19.9,gov-italy-lazio,5.0,12.465865255559432,41.8989569705844
19.1,gov-italy-lazio,4.0,12.46620885889915,41.89903819177122
13.9,gov-italy-lazio,4.0,12.466100156115964,41.8990627796438
19.4,gov-italy-lazio,4.0,12.466529423047298,41.899077621863825
22.6,gov-italy-lazio,4.3,12.466433148292845,41.898974854899585
3.2,gov-italy-lazio,1.2,12.500091802873385,41.8786221544493
4.6,gov-italy-lazio,1.3,12.486390413948142,41.90821096015933
15.4,gov-italy-lazio,3.3,12.45604626118788,41.883001889889975
19.7,gov-italy-lazio,2.9,12.510713369119648,41.90905245463297
15.9,gov-italy-lazio,2.6,12.510573628391201,41.90902441027946
15.9,gov-italy-lazio,2.6,12.510784388409142,41.90903069074401
19.7,gov-italy-lazio,4.2,12.510655716386722,41.90909083468571
16.0,gov-italy-lazio,2.7,12.510612721470906,41.90920552178791
16.6,gov-italy-lazio,3.1,12.477786805467893,41.908249288435165
26.1,gov-italy-lazio,3.3,12.477612491683,41.908252044250354
23.1,gov-italy-lazio,3.9,12.477493574013577,41.90841184701253
7.4,gov-italy-lazio,2.1,12.478179870344746,41.90860037780527
17.4,gov-italy-lazio,3.7,12.47864426806283,41.90855428349833
16.7,gov-italy-lazio,3.8,12.477744591188666,41.908576140568016
4.7,gov-italy-lazio,2.7,12.478415516579755,41.90856906445182
14.7,gov-italy-lazio,3.4,12.478024738161052,41.90865282276767
11.7,gov-italy-lazio,3.4,12.477921950890298,41.90863776904623
18.8,gov-italy-lazio,4.1,12.47813374893215,41.90869121787416
17.0,gov-italy-lazio,3.5,12.478263848698736,41.908715562709375
19.7,gov-italy-lazio,3.9,12.478452921462662,41.90873001685049
13.9,gov-italy-lazio,3.2,12.478070707305225,41.908329987192815
19.4,gov-italy-lazio,3.5,12.477885632284263,41.908324670566834
20.0,gov-italy-lazio,3.5,12.478252048824237,41.90839369662242
15.6,gov-italy-lazio,3.2,12.478476822700326,41.90840754864383
18.5,gov-italy-lazio,3.5,12.477423339624416,41.908384963675914
7.0,gov-italy-lazio,2.2,12.478350453421209,41.9085227524453
10.5,gov-italy-lazio,2.4,12.478187290836555,41.90850341991168
7.4,gov-italy-lazio,2.3,12.47794723656591,41.90846754909512
3.4,gov-italy-lazio,1.0,12.50177636318324,41.88851332792061
8.0,gov-italy-lazio,3.1,12.500159476862734,41.89060311133552
28.5,gov-italy-lazio,3.4,12.499903839130154,41.890692458243755
25.3,gov-italy-lazio,3.7,12.501261442829456,41.891005686056644
5.3,gov-italy-lazio,3.6,12.500500291175248,41.89104072639935
4.7,gov-italy-lazio,3.1,12.50100593234301,41.891101692253045
26.1,gov-italy-lazio,4.1,12.501210176773077,41.8911474145186
3.0,gov-italy-lazio,3.3,12.50047778032216,41.891030356223276
28.2,gov-italy-lazio,3.8,12.500307314954537,41.891157823736975
24.2,gov-italy-lazio,3.7,12.500235928350891,41.89119325919203
15.8,gov-italy-lazio,3.7,12.501107583972537,41.8912231663132
22.5,gov-italy-lazio,4.4,12.500869234516527,41.891260490650986
22.4,gov-italy-lazio,4.5,12.5005545562556,41.891375138737345
25.9,gov-italy-lazio,4.4,12.499880636715648,41.8906828129193
17.8,gov-italy-lazio,4.3,12.500837636530411,41.890589749422105
3.1,gov-italy-lazio,3.6,12.499966512893904,41.89080934720499
21.8,gov-italy-lazio,3.1,12.50139280507428,41.89093435167092
15.6,gov-italy-lazio,3.6,12.500792738058687,41.89080307183678
7.1,gov-italy-lazio,2.3,12.501113698252905,41.89100237889393
17.0,gov-italy-lazio,3.5,12.501462591938271,41.89106770412911
22.4,gov-italy-lazio,4.1,12.500161906339168,41.890879364357055
7.1,gov-italy-lazio,2.9,12.492469722607762,41.90762414466112
3.4,gov-italy-lazio,3.5,12.492771402227156,41.90754087531452
12.3,gov-italy-lazio,3.7,12.49274268588272,41.90761940529916
3.9,gov-italy-lazio,3.7,12.492372662549101,41.907807559454696
15.4,gov-italy-lazio,2.4,12.471835680984777,41.87767324944873
23.8,gov-italy-lazio,3.8,12.450404695394834,41.87909646083072
3.2,gov-italy-lazio,1.9,12.50883365776715,41.878810908168944
23.5,gov-italy-lazio,5.6,12.507386303267388,41.89038925800156
23.8,gov-italy-lazio,4.5,12.457876706588758,41.87949662376907
3.2,gov-italy-lazio,2.6,12.457926814887625,41.87963632585425
17.7,gov-italy-lazio,2.2,12.485606142036598,41.87953539614241
16.1,gov-italy-lazio,2.5,12.485586046981366,41.87949412734185
15.7,gov-italy-lazio,2.1,12.485544268239625,41.87958399260334
8.2,gov-italy-lazio,1.8,12.48531529952013,41.88461853232922
3.9,gov-italy-lazio,1.0,12.487829907763544,41.88546184152408
17.2,gov-italy-lazio,4.5,12.500964219078142,41.88728846366958
3.4,gov-italy-lazio,2.0,12.457866498667682,41.88649171053294
11.1,gov-italy-lazio,2.1,12.4581027282658,41.8867135934898
3.1,gov-italy-lazio,1.6,12.458244019751419,41.88678269739751
19.5,gov-italy-lazio,5.0,12.500969994353389,41.91287739972062
23.5,gov-italy-lazio,5.0,12.500907434458725,41.91298222843279
18.0,gov-italy-lazio,3.6,12.45985081592762,41.88660883726589
28.5,gov-italy-lazio,6.0,12.492462392831637,41.90576038930198
21.0,gov-italy-lazio,6.0,12.492542126548654,41.90585287974544
32.1,gov-italy-lazio,6.0,12.491979091930782,41.90583078522399
28.8,gov-italy-lazio,6.0,12.491967942055584,41.90585217857313
25.3,gov-italy-lazio,6.0,12.492242669420266,41.90585648272868
3.2,gov-italy-lazio,3.0,12.507237856721332,41.909359492566004
21.9,gov-italy-lazio,4.4,12.507323468477374,41.90948510634181
17.5,gov-italy-lazio,3.2,12.507222713108769,41.90954001588712
4.0,gov-italy-lazio,2.8,12.507421074893898,41.90954746849199
18.2,gov-italy-lazio,2.9,12.468635105853096,41.913348285571864
4.0,gov-italy-lazio,2.3,12.468913895414914,41.913329421353765
25.2,gov-italy-lazio,3.2,12.468733055708233,41.913439168353214
22.9,gov-italy-lazio,4.4,12.468742127733405,41.913409087845665
18.3,gov-italy-lazio,3.7,12.46867435036558,41.91355929024036
29.2,gov-italy-lazio,6.8,12.48098203193557,41.90084948258375
29.2,gov-italy-lazio,6.2,12.48100230564486,41.90075462937139
16.2,gov-italy-lazio,6.2,12.48120172990644,41.90114376109756
29.2,gov-italy-lazio,6.2,12.481172783938398,41.90113826447941
28.9,gov-italy-lazio,5.4,12.481376389675612,41.90118346342008
29.3,gov-italy-lazio,5.9,12.480795642466072,41.901293218391054
29.3,gov-italy-lazio,6.0,12.48074063829498,41.90137983415706
29.2,gov-italy-lazio,6.1,12.480925709578276,41.90108155820318
3.6,gov-italy-lazio,2.2,12.451443303940914,41.909781550961675
3.8,gov-italy-lazio,3.9,12.451441925308231,41.91007163932318
25.7,gov-italy-lazio,4.8,12.450862202955355,41.91011506069409
19.6,gov-italy-lazio,4.7,12.451231947561826,41.910344243471926
3.4,gov-italy-lazio,4.1,12.451454679396104,41.91029559752604
24.2,gov-italy-lazio,5.2,12.451132755348434,41.909751371353245
20.5,gov-italy-lazio,3.9,12.450841935221769,41.90991074957486
4.5,gov-italy-lazio,4.2,12.45111454548037,41.9099255024206
14.0,gov-italy-lazio,3.1,12.451291956094556,41.91016169442222
8.8,gov-italy-lazio,3.7,12.451111706049335,41.910134471057134
22.7,gov-italy-lazio,5.3,12.451615602867811,41.90995919987016
27.0,gov-italy-lazio,3.7,12.451535542336519,41.91018681845047
4.8,gov-italy-lazio,1.4,12.475647025987177,41.91549835688115
3.9,gov-italy-lazio,1.5,12.475511772579157,41.91555683108788
3.5,gov-italy-lazio,1.8,12.475061182404128,41.91551209127858
6.1,gov-italy-lazio,1.8,12.475278313898261,41.9155262419308
26.6,gov-italy-lazio,6.0,12.498031397426695,41.89879377179872
3.1,gov-italy-lazio,1.2,12.479346522560729,41.8803420813146
15.8,gov-italy-lazio,3.0,12.506774741018274,41.911510727782485
22.1,gov-italy-lazio,3.4,12.50682636848078,41.911560108149416
4.6,gov-italy-lazio,1.0,12.465010345503801,41.909371718147376
20.0,gov-italy-lazio,3.9,12.465272753297782,41.909167771713946
3.8,gov-italy-lazio,2.8,12.46526198317918,41.90926385106702
20.0,gov-italy-lazio,4.0,12.465187557872614,41.90934956628839
3.2,gov-italy-lazio,1.7,12.465280651824695,41.909435234786045
12.6,gov-italy-lazio,2.0,12.466494044547009,41.88848137578261
13.4,gov-italy-lazio,2.0,12.466393563945783,41.88847299175172
14.9,gov-italy-lazio,2.7,12.466322043369741,41.88882114429426
17.6,gov-italy-lazio,2.9,12.465081785270844,41.88892621847908
9.6,gov-italy-lazio,2.2,12.465787004456143,41.88895929288554
17.0,gov-italy-lazio,2.4,12.465379087549268,41.88896892771072
23.7,gov-italy-lazio,2.7,12.46608656302378,41.888998030541906
17.5,gov-italy-lazio,2.6,12.466193265241609,41.88892261587664
15.0,gov-italy-lazio,2.1,12.466261705429359,41.889054207393784
7.3,gov-italy-lazio,2.6,12.464685018088845,41.88895599888395
7.0,gov-italy-lazio,1.7,12.465427320731118,41.88905541954516
23.9,gov-italy-lazio,2.8,12.466454354722607,41.889060086991165
9.7,gov-italy-lazio,1.9,12.466600485482823,41.88849720257585
17.2,gov-italy-lazio,2.7,12.466185346452068,41.88851615584994
19.1,gov-italy-lazio,3.4,12.466451705570579,41.88856487111281
10.1,gov-italy-lazio,2.0,12.46626906713013,41.88868895881133
7.2,gov-italy-lazio,1.7,12.464999723358517,41.88876019300391
12.1,gov-italy-lazio,1.9,12.46658443654511,41.88875848160703
14.8,gov-italy-lazio,3.0,12.464850535256721,41.888841745445625
6.0,gov-italy-lazio,2.3,12.46663699690422,41.8888984951235
15.7,gov-italy-lazio,4.0,12.470440829299777,41.890844286498506
7.5,gov-italy-lazio,3.6,12.47004792478135,41.89089980066798
12.0,gov-italy-lazio,3.9,12.469868231557921,41.89099507591838
5.0,gov-italy-lazio,3.3,12.470128805124476,41.890957124856406
10.4,gov-italy-lazio,3.3,12.46993984831889,41.89109375054736
10.1,gov-italy-lazio,3.9,12.470265758375994,41.890943251691496
15.7,gov-italy-lazio,4.1,12.470075152358115,41.89120316070983
3.4,gov-italy-lazio,1.2,12.476003365150817,41.91411330270611
37.6,gov-italy-lazio,3.9,12.508580924993819,41.877596750284425
37.7,gov-italy-lazio,4.0,12.508552552088807,41.87772686350463
35.2,gov-italy-lazio,5.3,12.508565726486987,41.877657933823706
5.1,gov-italy-lazio,3.0,12.466658652339941,41.91195513350697
13.9,gov-italy-lazio,3.0,12.466781854821745,41.91204148785052
4.3,gov-italy-lazio,1.1,12.505814047242682,41.88098302026054
3.2,gov-italy-lazio,1.0,12.502222253105534,41.87801932840562
8.1,gov-italy-lazio,1.7,12.510695205338516,41.91338950983327
22.8,gov-italy-lazio,2.9,12.511019705664722,41.913099312098005
15.2,gov-italy-lazio,3.3,12.510939241005287,41.91319321177128
14.4,gov-italy-lazio,2.1,12.510623780885894,41.91327858019225
19.1,gov-italy-lazio,3.5,12.510724899956847,41.913234527126235
11.1,gov-italy-lazio,2.6,12.510848717193998,41.91341620058527
24.3,gov-italy-lazio,8.0,12.501707676547824,41.89504583811272
12.1,gov-italy-lazio,7.0,12.502253249200923,41.895144438331
23.4,gov-italy-lazio,6.0,12.502024622092831,41.895236999530844
18.5,gov-italy-lazio,6.0,12.501730184436376,41.89528150934423
24.0,gov-italy-lazio,5.3,12.501751753950714,41.89546987998935
27.5,gov-italy-lazio,6.8,12.502276944555025,41.8953040500988
15.5,gov-italy-lazio,7.0,12.501949917452269,41.89566666359595
17.8,gov-italy-lazio,3.0,12.47751520644091,41.905598783379496
21.9,gov-italy-lazio,4.0,12.477395290169564,41.90569624320802
9.7,gov-italy-lazio,3.3,12.477269725063747,41.90596797430329
12.0,gov-italy-lazio,3.3,12.47769143230059,41.90620494890371
27.0,gov-italy-lazio,4.4,12.477626043971274,41.90609535964781
21.7,gov-italy-lazio,4.2,12.477686395412357,41.90621740031662
21.2,gov-italy-lazio,6.0,12.465930235537893,41.88641883834032
18.1,gov-italy-lazio,6.0,12.465978046797082,41.88639196648201
14.7,gov-italy-lazio,6.0,12.465716086650906,41.886545476333836
24.0,gov-italy-lazio,6.0,12.465446385443016,41.88666993320157
16.8,gov-italy-lazio,6.0,12.465482449336474,41.88663548757642
14.9,gov-italy-lazio,3.0,12.469178044956166,41.91144502609127
3.3,gov-italy-lazio,1.5,12.469101290920907,41.91163607141137
11.2,gov-italy-lazio,1.9,12.491337216933227,41.897077446436356
3.6,gov-italy-lazio,1.2,12.48777911828698,41.90039216467155
17.1,gov-italy-lazio,3.1,12.452186117888466,41.87988914479552
3.2,gov-italy-lazio,1.9,12.452182160427318,41.8799786006681
3.8,gov-italy-lazio,1.6,12.48234528041257,41.88069934921289
19.8,gov-italy-lazio,3.2,12.482187329392264,41.88074109097916
17.0,gov-italy-lazio,3.2,12.482201617279909,41.88074634274842
13.9,gov-italy-lazio,3.5,12.48158186449911,41.90608114377056
22.4,gov-italy-lazio,3.5,12.481495293692745,41.90613787521316
20.2,gov-italy-lazio,3.1,12.481213508968699,41.90613690341451
17.5,gov-italy-lazio,4.4,12.481337046383544,41.90607686951611
9.5,gov-italy-lazio,2.5,12.481100101973071,41.90620642580745
21.0,gov-italy-lazio,3.1,12.481103327375653,41.9062724283792
14.2,gov-italy-lazio,4.1,12.480971934389194,41.906114490704304
18.8,gov-italy-lazio,4.5,12.48090884206374,41.90635482895921
23.3,gov-italy-lazio,4.3,12.48124561581469,41.90634226744763
16.9,gov-italy-lazio,3.7,12.482220275044824,41.907346663968674
23.7,gov-italy-lazio,2.5,12.482304801370708,41.907419095650006
5.7,gov-italy-lazio,2.9,12.481308946938565,41.90691768903288
17.5,gov-italy-lazio,4.3,12.480999004652672,41.90692550270079
24.9,gov-italy-lazio,4.5,12.482267291343328,41.906972978310975
5.8,gov-italy-lazio,2.5,12.481628758602257,41.907091087381055
19.4,gov-italy-lazio,3.7,12.48241765205595,41.906916984576895
6.0,gov-italy-lazio,2.5,12.481179339938926,41.90711311403407
11.9,gov-italy-lazio,3.1,12.481422502314787,41.90711458124265
20.3,gov-italy-lazio,4.6,12.480905308403031,41.90708577469743
14.6,gov-italy-lazio,2.9,12.481379276340084,41.90724150576143
23.3,gov-italy-lazio,4.7,12.48235218994493,41.90712414147071
23.7,gov-italy-lazio,4.2,12.48126796322384,41.9067337116844
15.9,gov-italy-lazio,3.8,12.48111246576504,41.90724038234981
20.4,gov-italy-lazio,4.5,12.481369077370186,41.90730507042204
14.6,gov-italy-lazio,3.5,12.4813069473827,41.90735030219792
21.6,gov-italy-lazio,3.7,12.48155359957148,41.90736783756759
7.6,gov-italy-lazio,2.8,12.48223111931206,41.90745925854793
19.6,gov-italy-lazio,3.8,12.481870234813105,41.90722372753688
24.5,gov-italy-lazio,3.6,12.48171090907546,41.90748381078963
19.8,gov-italy-lazio,3.2,12.481560274248478,41.90750677393463
21.7,gov-italy-lazio,3.4,12.482080053135288,41.9075603450297
20.0,gov-italy-lazio,2.5,12.481784669805991,41.90759062346076
18.3,gov-italy-lazio,4.2,12.481957321664776,41.90676351719215
23.6,gov-italy-lazio,3.5,12.482132062470694,41.90757684089755
21.2,gov-italy-lazio,3.6,12.482182677087298,41.90758311828556
6.0,gov-italy-lazio,2.7,12.481893182783281,41.90768598902847
13.4,gov-italy-lazio,3.4,12.48212750907291,41.90777674629589
28.5,gov-italy-lazio,3.6,12.481143461264526,41.90680154144451
22.6,gov-italy-lazio,3.3,12.482291131560562,41.90685178493758
20.7,gov-italy-lazio,4.4,12.48137499005201,41.90671103835375
13.0,gov-italy-lazio,2.6,12.481861297096499,41.906914881975645
23.7,gov-italy-lazio,4.3,12.48180864881522,41.906849291849845
12.9,gov-italy-lazio,2.5,12.481995144604738,41.90695237509738
3.3,gov-italy-lazio,1.1,12.460967810658323,41.89191567423301
20.5,gov-italy-lazio,3.7,12.461661245446416,41.88201650343513
4.3,gov-italy-lazio,2.5,12.451799471120502,41.88039963813087
22.0,gov-italy-lazio,3.5,12.451921692929048,41.880459498591705
3.6,gov-italy-lazio,1.2,12.49470227954611,41.891003793946545
23.7,gov-italy-lazio,5.2,12.499670607352277,41.91076262106778
9.8,gov-italy-lazio,3.1,12.49975025034382,41.910942813895566
19.6,gov-italy-lazio,3.0,12.499566750784187,41.911013475919276
20.7,gov-italy-lazio,4.3,12.500009919236856,41.91095205687686
27.0,gov-italy-lazio,5.3,12.49918815364571,41.91095927461183
23.8,gov-italy-lazio,5.5,12.499429151375878,41.91109652837801
22.8,gov-italy-lazio,5.4,12.499886624899085,41.91107683750402
3.1,gov-italy-lazio,1.0,12.505648485262167,41.877125083982534
15.2,gov-italy-lazio,5.9,12.507044016745345,41.90999932057249
17.6,gov-italy-lazio,4.0,12.499121005263973,41.898183667701744
23.3,gov-italy-lazio,4.0,12.49919141565585,41.898245905156166
26.8,gov-italy-lazio,6.0,12.499343994146487,41.89809029272366
20.4,gov-italy-lazio,4.0,12.498705655370253,41.898425031364475
23.4,gov-italy-lazio,4.0,12.498750546717146,41.898398849515395
24.5,gov-italy-lazio,4.0,12.498877061348239,41.89831123904228
7.6,gov-italy-lazio,1.7,12.50927331834075,41.91420175032985
8.9,gov-italy-lazio,1.5,12.496190783117898,41.892286113549524
3.5,gov-italy-lazio,1.0,12.474797213759981,41.915672371417685
3.2,gov-italy-lazio,1.6,12.480750859788124,41.883196808452674
13.7,gov-italy-lazio,2.3,12.480521996043729,41.88300193257492
17.0,gov-italy-lazio,2.7,12.480583835517752,41.8830639050829
13.7,gov-italy-lazio,2.2,12.480620647539988,41.883142388144904
17.0,gov-italy-lazio,2.5,12.480712772173167,41.883161661626495
5.1,gov-italy-lazio,1.1,12.501739583054455,41.91427904728318
4.0,gov-italy-lazio,1.7,12.456721472802917,41.8804641930857
22.8,gov-italy-lazio,4.1,12.45675584791765,41.880596245730906
18.6,gov-italy-lazio,3.6,12.456842732509848,41.88066209726425
19.0,gov-italy-lazio,3.9,12.49726606176864,41.91529930266492
10.9,gov-italy-lazio,2.2,12.504667383011025,41.88041988117777
3.1,gov-italy-lazio,1.3,12.499669812144939,41.89446597534715
17.2,gov-italy-lazio,3.5,12.461637792610233,41.88087699333159
3.2,gov-italy-lazio,2.6,12.509227415920957,41.910067050338114
9.5,gov-italy-lazio,2.3,12.509064745775778,41.91006269556712
20.1,gov-italy-lazio,4.5,12.509035024034153,41.91014139742478
10.9,gov-italy-lazio,3.3,12.467173244882769,41.88208027322956
18.2,gov-italy-lazio,3.1,12.467335518423818,41.88229531717976
13.8,gov-italy-lazio,3.5,12.46742776215812,41.882793313048005
4.8,gov-italy-lazio,3.0,12.467952517536755,41.88281750147883
3.1,gov-italy-lazio,1.7,12.46823064590744,41.882973734351886
27.9,gov-italy-lazio,4.4,12.46860241314787,41.88298470336947
21.9,gov-italy-lazio,2.9,12.467551173705875,41.8830045937619
3.9,gov-italy-lazio,2.1,12.468559017938752,41.88318057133771
18.9,gov-italy-lazio,3.3,12.468342919460088,41.88311937096294
10.0,gov-italy-lazio,2.1,12.46845215166896,41.88324478864214
21.7,gov-italy-lazio,3.4,12.467882748735844,41.88307882391242
23.0,gov-italy-lazio,2.6,12.468580500897266,41.8832952790196
21.0,gov-italy-lazio,4.1,12.467356583093622,41.88239283743134
21.3,gov-italy-lazio,2.9,12.467673994027733,41.88324824163286
25.1,gov-italy-lazio,4.1,12.467736733137494,41.883091531357074
19.8,gov-italy-lazio,4.3,12.468764754404047,41.88326127410144
10.8,gov-italy-lazio,3.3,12.467495844928578,41.88253877911515
23.7,gov-italy-lazio,4.1,12.468037920779365,41.88253836956912
20.6,gov-italy-lazio,4.0,12.46780659138289,41.88255317724059
18.8,gov-italy-lazio,4.1,12.468410307613636,41.88277805785878
